Term,Label,Definition,ParentTerm,ParentType,Value,RelatedTerms,Relation,Usage,Source,Created,Modified,Status,Contributors,Resolution
Reference,Reference,Information about references in the professional context,pd:Professional,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
Relationship,Relationship,Information about relationships and relationship history.,pd:Family,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
Reliability,Reliability,Information about reliability (e.g. of a person),pd:Behavioral,dpv:PersonalData,,,,,,2022-06-15,,accepted,Harshvardhan J. Pandit,https://www.w3.org/2022/06/15-dpvcg-minutes.html,,,,,,,,,,,,,
Retina,Retina,Information about retina and the retinal patterns.,pd:Biometric,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
RoomNumber,Room Number,Information about location expressed as Room number or similar numbering systems,pd:Location,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
Salary,Salary,Information about salary,pd:Professional,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
Sale,Sale,Information about sales e.g. selling of goods or services,pd:Transactional,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
School,School,"Information about school such as name of school, conduct, or grades obtained.",pd:Professional,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
SecretText,Secret Text,"Information about secret text used in the process of authenticating the individual as an user accessing a system, e.g., when recovering a lost password.",pd:Authenticating,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
ServiceConsumptionBehavior,Service Consumption Behavior,"Information about the consumption of a service, e.g. time and duration of consumption.",pd:Behavioral,dpv:PersonalData,,,,,"(SPECIAL project, https://specialprivacy.ercim.eu/)",2019-11-26,,accepted,"Harshvardhan J. Pandit, Rudy Jacob",https://www.w3.org/2019/11/26-dpvcg-minutes.html,,,,,,,,,,,,,
SexualHistory,Sexual History,Information about sexual history,pd:Sexual,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
SexualPreference,Sexual Preference,Information about sexual preferences,pd:Sexual,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
Sibling,Sibling,Information about sibling(s).,pd:FamilyStructure,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
SkinTone,Skin Tone,Information about skin tone,pd:PhysicalCharacteristic,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
SocialMediaCommunication,Social Media Communication,"Information about social media communication, including the communication itself and metadata.",pd:Communication,dpv:PersonalData,,svd:Social,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
SocialMedia,Social Media,Information about social media,pd:Communication,dpv:PersonalData,,,,,,2022-06-15,,accepted,Harshvardhan J. Pandit,https://www.w3.org/2022/06/15-dpvcg-minutes.html,,,,,,,,,,,,,
SocialNetwork,Social Network,Information about friends or connections expressed as a social network,pd:Social,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
SocialStatus,Social Status,Information about social status,pd:PublicLife,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
Tattoo,Tattoo,Information about tattoos,pd:PhysicalCharacteristic,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
Tax,Tax,Information about financial tax e.g. tax records or tax due,pd:Transactional,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
TelephoneNumber,Telephone Number,Information about telephone number.,pd:Contact,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
Thought,Thought,Information about thoughts,pd:KnowledgeBelief,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
Transaction,Transaction,Information about financial transactions e.g. bank transfers,pd:Transactional,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
Transactional,Transactional,"Information about a purchasing, spending or income",pd:Financial,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
TravelHistory,Travel History,Information about travel history,pd:Location,dpv:PersonalData,,,,,,2022-04-20,,accepted,Harshvardhan J. Pandit,https://www.w3.org/2022/04/20-dpvcg-minutes.html,,,,,,,,,,,,,
TVViewingBehavior,TV Viewing Behavior,"Information about TV viewing Behavior, such as timestamps of channel change, duration of viewership, content consumed",pd:ServiceConsumptionBehavior,dpv:PersonalData,,,,,"(SPECIAL project, https://specialprivacy.ercim.eu/)",2019-11-26,,accepted,"Harshvardhan J. Pandit, Rudy Jacob",https://www.w3.org/2019/11/26-dpvcg-minutes.html,,,,,,,,,,,,,
UID,UID,Information about unique identifiers.,pd:Identifying,dpv:PersonalData,,svd:UniqueId,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
UserAgent,User agent,Information about software acting on behalf of users e.g. web browser,pd:Tracking,dpv:PersonalData,,,,,,2022-06-15,,accepted,Georg P Krog,https://www.w3.org/2022/06/15-dpvcg-minutes.html,,,,,,,,,,,,,
Username,Username,Information about usernames.,pd:Identifying,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
VehicalLicenseNumber,Vehicle License Number,Information about vehicle license number,pd:VehicleLicense,dpv:PersonalData,,,,,,2022-06-15,,accepted,Harshvardhan J. Pandit,https://www.w3.org/2022/06/15-dpvcg-minutes.html,,,,,,,,,,,,,
VehicalLicenseRegistration,Vehicle License Registration,Information about vehicle license registration,pd:VehicleLicense,dpv:PersonalData,,,,,,2022-06-15,,accepted,Harshvardhan J. Pandit,https://www.w3.org/2022/06/15-dpvcg-minutes.html,,,,,,,,,,,,,
Vehicle,Vehicle,Information about vehicles,pd:External,dpv:PersonalData,,,,,,2022-06-15,,accepted,Harshvardhan J. Pandit,https://www.w3.org/2022/06/15-dpvcg-minutes.html,,,,,,,,,,,,,
VehicleLicense,Vehicle License,Information about vehicle license,"pd:Identifying,pd:Vehicle",dpv:PersonalData,,,,,,2022-06-15,,accepted,Harshvardhan J. Pandit,https://www.w3.org/2022/06/15-dpvcg-minutes.html,,,,,,,,,,,,,
VehicleUsage,Vehicle Usage,"Information about usage of vehicles, e.g. driving statistics","pd:Vehicle,pd:Behavioral",dpv:PersonalData,,,,,,2022-06-15,,accepted,Harshvardhan J. Pandit,https://www.w3.org/2022/06/15-dpvcg-minutes.html,,,,,,,,,,,,,
VoiceCommunicationRecording,Voice Communication Recording,"Information about vocal recorded communication (e.g. telephony, VoIP)",pd:Communication,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
VoiceMail,Voice Mail,Information about voice mail messages.,pd:Communication,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
Weight,Weight,Information about physical weight,pd:PhysicalCharacteristic,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
WorkEnvironment,Work Environment,Information about work environments,pd:Professional,dpv:PersonalData,,,,,,2022-06-15,,accepted,Harshvardhan J. Pandit,https://www.w3.org/2022/06/15-dpvcg-minutes.html,,,,,,,,,,,,,
WorkHistory,Work History,Information about work history in a professional context,pd:Professional,dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Citizenship,,,,,,,,,,,,proposed,,,,,,,,,,,,,,,
Residency,,,,,,,,,,,,proposed,,,,,,,,,,,,,,,
Domicile,,,,,,,,,,,,proposed,,,,,,,,,,,,,,,
PlaceOfBirth,,,,,,,,,,,,proposed,,,,,,,,,,,,,,,
CountryOfBirth,,,,,,,,,,,,proposed,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
IdentityDocument,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Special Categories,,,,,,,,,,,,,,
Biometric,Biometric,Information about biometrics and biometric characteristics.,"pd:Identifying,dpv:SpecialCategoryPersonalData",dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
EthnicOrigin,Ethnic Origin,Information about ethnic origin,"pd:Ethnicity,dpv:SpecialCategoryPersonalData",dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
MedicalHealth,Medical Health,"Information about health, medical conditions or health care","pd:External,dpv:SpecialCategoryPersonalData",dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
PhilosophicalBelief,Philosophical Belief,Information about philosophical beliefs.,"pd:KnowledgeBelief,dpv:SpecialCategoryPersonalData",dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
PoliticalAffiliation,Political Affiliation,Information about political affiliation and history,"pd:PublicLife,dpv:SpecialCategoryPersonalData",dpv:PersonalData,,svd:Political,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
PoliticalOpinion,Political Opinion,Information about opinions regarding politics and political topics,"pd:PublicLife,dpv:SpecialCategoryPersonalData",dpv:PersonalData,,,,,,2022-05-18,,accepted,Harshvardhan J. Pandit,https://www.w3.org/community/dpvcg/wiki/MinutesOfMeeting_20220518,,,,,,,,,,,,,
Race,Race,Information about race or racial history.,"pd:Ethnicity,dpv:SpecialCategoryPersonalData",dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
Religion,Religion,"Information about religion, religious inclinations, and religious history.","pd:PublicLife,dpv:SpecialCategoryPersonalData",dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
ReligiousBelief,Religious Belief,Information about religion and religious beliefs.,"pd:KnowledgeBelief,dpv:SpecialCategoryPersonalData",dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
Sexual,Sexual,Information about sexuality and sexual history ,"pd:External,dpv:SpecialCategoryPersonalData",dpv:PersonalData,,,,,"(EnterPrivacy Categories of Personal Information, https://enterprivacy.com/wp-content/uploads/2018/09/Categories-of-Personal-Information.pdf)",2019-06-04,,accepted,"Elmar Kiesling; Harshvardhan J. Pandit, Fajar Ekaputra",https://www.w3.org/2019/06/04-dpvcg-minutes.html,,,,,,,,,,,,,
TradeUnionMembership,Trade Union Membership,Information about trade union memberships and related topics,"pd:GroupMembership,dpv:SpecialCategoryPersonalData",dpv:PersonalData,,,,,,2022-05-18,,accepted,Harshvardhan J. Pandit,https://www.w3.org/community/dpvcg/wiki/MinutesOfMeeting_20220518,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
